timestamp_utc,elapsed_seconds,connected,rotation_hz,point_count,scan_point_count,last_update,error
2026-07-24T06:54:08.164158+00:00,295.207,True,10.05,451,453,1784876048.0692434,
2026-07-24T06:54:13.181443+00:00,300.224,True,10.075,450,452,1784876053.1035507,
2026-07-24T06:54:18.216335+00:00,305.259,True,9.936111111111112,455,457,1784876058.1228924,
2026-07-24T06:54:23.246713+00:00,310.289,True,9.969444444444445,453,456,1784876063.1492672,
2026-07-24T06:54:28.254800+00:00,315.297,True,10.072222222222223,449,451,1784876068.1551268,
2026-07-24T06:54:33.266598+00:00,320.309,True,10.008333333333333,451,454,1784876073.1896024,
2026-07-24T06:54:38.314906+00:00,325.358,True,9.755555555555556,462,465,1784876078.23294,
2026-07-24T06:54:43.339871+00:00,330.383,True,9.905555555555555,456,459,1784876083.2571402,
2026-07-24T06:54:48.367776+00:00,335.41,True,10.027777777777779,452,454,1784876088.270115,
2026-07-24T06:54:53.429967+00:00,340.473,True,10.033333333333333,451,453,1784876093.373891,
2026-07-24T06:54:58.555205+00:00,345.598,True,9.98611111111111,452,454,1784876098.4645758,
2026-07-24T06:55:03.590163+00:00,350.633,True,9.777777777777779,462,465,1784876103.4912226,
2026-07-24T06:55:08.604588+00:00,355.647,True,10.130555555555556,446,449,1784876108.5144618,
2026-07-24T06:55:13.632278+00:00,360.675,True,10.061111111111112,449,452,1784876113.5529723,
2026-07-24T06:55:18.663873+00:00,365.707,True,9.833333333333334,459,462,1784876118.5870516,
2026-07-24T06:55:23.709317+00:00,370.752,True,10.08611111111111,449,451,1784876123.6116118,
2026-07-24T06:55:28.727404+00:00,375.77,True,10.097222222222221,445,449,1784876128.6297665,
2026-07-24T06:55:33.749931+00:00,380.793,True,9.988888888888889,450,454,1784876133.6704829,
2026-07-24T06:55:38.802225+00:00,385.845,True,9.838888888888889,462,464,1784876138.772501,
2026-07-24T06:55:43.912429+00:00,390.955,True,10.091666666666667,449,451,1784876143.8311877,
2026-07-24T06:55:48.949793+00:00,395.992,True,10.113888888888889,448,450,1784876148.8608658,
2026-07-24T06:55:53.972763+00:00,401.015,True,9.927777777777777,463,465,1784876153.8719022,
2026-07-24T06:55:58.982576+00:00,406.025,True,10.069444444444445,448,451,1784876158.9272661,
2026-07-24T06:56:04.057869+00:00,411.101,True,10.036111111111111,448,452,1784876163.961521,
2026-07-24T06:56:09.072326+00:00,416.115,True,10.025,450,453,1784876168.9776297,
2026-07-24T06:56:14.095425+00:00,421.138,True,10.019444444444444,454,455,1784876174.0028298,
2026-07-24T06:56:19.121095+00:00,426.164,True,10.047222222222222,450,453,1784876179.0177991,
2026-07-24T06:56:24.132874+00:00,431.176,True,10.019444444444444,452,454,1784876184.0614853,
2026-07-24T06:56:29.178193+00:00,436.221,True,9.813888888888888,461,464,1784876189.0824866,
2026-07-24T06:56:34.210143+00:00,441.253,True,10.055555555555555,450,452,1784876194.1303794,
2026-07-24T06:56:39.259139+00:00,446.302,True,10.077777777777778,449,452,1784876199.1625981,
2026-07-24T06:56:44.273904+00:00,451.317,True,9.983333333333333,451,454,1784876204.1846416,
2026-07-24T06:56:49.340762+00:00,456.383,True,10.083333333333334,449,451,1784876209.2466192,
2026-07-24T06:56:54.375963+00:00,461.419,True,10.080555555555556,448,451,1784876214.2996905,
2026-07-24T06:56:59.421738+00:00,466.464,True,10.083333333333334,447,450,1784876219.3535192,
2026-07-24T06:57:04.459373+00:00,471.502,True,10.052777777777777,449,452,1784876224.3626626,
2026-07-24T06:57:09.478269+00:00,476.521,True,9.775,464,466,1784876229.3811753,
2026-07-24T06:57:14.497356+00:00,481.54,True,10.033333333333333,453,455,1784876234.4139714,
2026-07-24T06:57:19.537261+00:00,486.58,True,10.066666666666666,450,452,1784876239.444144,
2026-07-24T06:57:24.559464+00:00,491.602,True,9.886111111111111,457,459,1784876244.4625444,
2026-07-24T06:57:29.574853+00:00,496.618,True,10.033333333333333,451,453,1784876249.481005,
2026-07-24T06:57:34.590214+00:00,501.633,True,10.08611111111111,448,450,1784876254.5037146,
2026-07-24T06:57:39.641848+00:00,506.685,True,10.055555555555555,449,451,1784876259.54253,
2026-07-24T06:57:44.651230+00:00,511.694,True,9.952777777777778,454,457,1784876264.557798,
2026-07-24T06:57:49.682446+00:00,516.725,True,10.094444444444445,447,450,1784876269.5942144,
2026-07-24T06:57:54.718363+00:00,521.761,True,10.080555555555556,445,448,1784876274.7170608,
2026-07-24T06:57:59.868915+00:00,526.912,True,10.025,451,453,1784876279.777284,
2026-07-24T06:58:04.932316+00:00,531.975,True,9.911111111111111,455,458,1784876284.8644974,
2026-07-24T06:58:09.976585+00:00,537.019,True,9.811111111111112,461,463,1784876290.0010297,
2026-07-24T06:58:15.209009+00:00,542.252,True,10.1,449,451,1784876295.1599247,
2026-07-24T06:58:20.289845+00:00,547.333,True,10.069444444444445,449,452,1784876300.198241,
2026-07-24T06:58:25.320457+00:00,552.363,True,10.116666666666667,447,449,1784876305.2364945,
2026-07-24T06:58:30.351333+00:00,557.394,True,9.916666666666666,456,458,1784876310.2620547,
2026-07-24T06:58:35.378854+00:00,562.422,True,10.075,448,451,1784876315.2806313,
2026-07-24T06:58:40.390044+00:00,567.433,True,10.08611111111111,447,450,1784876320.3079057,
2026-07-24T06:58:45.426583+00:00,572.469,True,10.011111111111111,450,453,1784876325.3411753,
2026-07-24T06:58:50.454322+00:00,577.497,True,9.938888888888888,455,458,1784876330.371589,
2026-07-24T06:58:55.493393+00:00,582.536,True,10.094444444444445,448,451,1784876335.3978257,
2026-07-24T06:59:00.505358+00:00,587.548,True,10.055555555555555,450,452,1784876340.4179833,
2026-07-24T06:59:05.586635+00:00,592.629,True,9.975,453,455,1784876345.4926991,
2026-07-24T06:59:10.598071+00:00,597.641,True,10.083333333333334,448,451,1784876350.5126271,
2026-07-24T06:59:15.649250+00:00,602.692,True,10.091666666666667,448,450,1784876355.5574238,
2026-07-24T06:59:20.711313+00:00,607.754,True,10.094444444444445,448,451,1784876360.6546965,
2026-07-24T06:59:25.772501+00:00,612.815,True,9.880555555555556,459,461,1784876365.6864126,
2026-07-24T06:59:30.835281+00:00,617.878,True,10.036111111111111,451,453,1784876370.75308,
2026-07-24T06:59:35.884479+00:00,622.927,True,10.058333333333334,450,452,1784876375.957221,
2026-07-24T06:59:41.122238+00:00,628.165,True,10.105555555555556,449,451,1784876381.035208,
2026-07-24T06:59:46.151024+00:00,633.194,True,10.002777777777778,452,454,1784876386.0881424,
2026-07-24T06:59:51.198878+00:00,638.242,True,9.98611111111111,454,456,1784876391.1238198,
2026-07-24T06:59:56.265099+00:00,643.308,True,10.033333333333333,450,452,1784876396.1715393,
